"TABLE","PKEY","NAME","PROJECTID","SETID","PID","ADDRSLCT","ADDRESS","ALIAS","ALIASTYPE","P1","P2","P3","P4","P5","P6","P7","P8","TYPE","FORMAT","ISSCALE","SCALEOFFST","SCALEFACT","ISDEADBAND","DEADBAND","ISMODIFY","MSINPUT","MSOUTPUT","MSAUTOSUBS","MSUNIT"
"DESetAnalog","10786","7b25e637-5c6f-4230-af3e-f30355798409","0","GW3RMUC14","PCPTHO_RC0053CM_K4,PSUM:A","0","8458","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10787","a1dbb13e-f48c-49b2-ac7f-f591fdc03f45","0","GW3RMUC14","PCPTHO_RC0053CM_K4,QSUM:A","0","8459","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10788","8fb3d6c0-5a2d-4f9c-87e0-3398843269ef","0","GW3RMUC14","PCPTHO_RC0053CM_K4,VAB:A","0","8455","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10789","bc55ee42-529b-4222-967e-5a8f2819e2cf","0","GW3RMUC14","PCPTHO_RC0053CM_K4,VBC:A","0","8456","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","10790","f5a2ed7a-3514-4e32-97c5-17bed7e7ea61","0","GW3RMUC14","PCPTHO_RC0053CM_K4,VCA:A","0","8457","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18021","0bc1fac1-a9c4-4ee0-8691-4eb5c11c7a11","0","GW3RMUC14","PCPTHO_RC0117CM_K1,IA:A","0","8461","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18022","aff7bf7b-3c32-42e0-abec-28e07d7bd59f","0","GW3RMUC14","PCPTHO_RC0117CM_K2,IA:A","0","8462","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18023","8a281338-aa04-4657-a3c4-fcccbcad29b1","0","GW3RMUC14","PCPTHO_RC0117CM_K3,IA:A","0","8463","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18024","457dc227-1e97-4790-beb0-787fd261c150","0","GW3RMUC14","PCPTHO_RC0117CM_K3,IB:A","0","8464","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18025","72eb98f7-5630-4f91-b79b-7757dafa22cf","0","GW3RMUC14","PCPTHO_RC0117CM_K1,IB:A","0","8465","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18026","d5b8ff9e-4361-4de9-97ff-977067bff0ce","0","GW3RMUC14","PCPTHO_RC0117CM_K2,IB:A","0","8466","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18027","c066d483-ad62-4e80-95a7-956958b9f0fc","0","GW3RMUC14","PCPTHO_RC0117CM_K1,IC:A","0","8467","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18028","d5847cf9-5392-4dd0-9035-36c86ba96f7b","0","GW3RMUC14","PCPTHO_RC0117CM_K2,IC:A","0","8468","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18029","213a77a8-de45-40b4-8b47-e1e1b3b09eba","0","GW3RMUC14","PCPTHO_RC0117CM_K3,IC:A","0","8469","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18030","5674bdb0-f259-4ac3-a0d8-11148954865b","0","GW3RMUC14","PCPTHO_RC0117CM_K1,PSUM:A","0","8470","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18031","52058cfe-0cab-49ac-82de-e687718ed985","0","GW3RMUC14","PCPTHO_RC0117CM_K3,PSUM:A","0","8471","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18032","8a7d2ce1-6e07-49fc-97be-db3edc323e9b","0","GW3RMUC14","PCPTHO_RC0117CM_K2,PSUM:A","0","8472","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18033","852ad9e7-3672-4db8-97c9-6aa1c147b54d","0","GW3RMUC14","PCPTHO_RC0117CM_K2,QSUM:A","0","8473","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18034","aa5368e0-8702-41fa-a4ad-5f182df79a61","0","GW3RMUC14","PCPTHO_RC0117CM_K1,QSUM:A","0","8474","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"DESetAnalog","18035","6578bcd0-ee9c-467a-a814-60ff6539945c","0","GW3RMUC14","PCPTHO_RC0117CM_K3,QSUM:A","0","8475","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
